NFT ID,Background trait,Background rarity %,Arms trait,Arms rarity %,Body trait,Body rarity %,Legs trait,Legs rarity %,Weapon trait,Weapon rarity %,Helmet trait,Helmet rarity %,Element trait,Element rarity %,Wings trait,Wings rarity %,Aura trait,Aura rarity %,Custom trait,Custom rarity %,1/1 trait,1/1 rarity %,Artist trait,Artist rarity %,emission_multiple,token_id,Overall Rarity %,Rank
158,Bar,5.46,Stellar,5.37,Cosmic,19.73,Thicc,20.43,0.0,0.00,Foxtrot,3.18,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,52.617212588310856,956
159,Wiresv2,11.77,Mirakle,14.16,Nexus,18.26,CyberneticV2,7.80,0.0,0.00,Drone,6.76,Kushium,20.41,Angel,48.55,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,66.61849710982659,3446
160,Sunset,5.64,Panther,2.01,Nexus,18.26,Military,19.19,0.0,0.00,Toonami,9.22,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.21130378933847,1041
161,Bar,5.46,Brawler Yukon,13.69,Tron,13.62,Cybernetic,19.64,0.0,0.00,Ser,9.22,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.835581245985864,1832
162,Energy,5.30,Molten,2.01,Frost,8.21,Cybernetic,19.64,0.0,0.00,DroneV2,1.17,Hopium,19.73,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,43.30443159922929,171
163,EnergyV2,5.48,Brawler Yukon,13.69,Frost,8.21,Thicc,20.43,Brawler Yukon Sword,13.30,Toonami,9.22,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.57867694283879,1775
164,Wiresv2,11.77,Ekko,14.34,Mystic,1.94,Cybernetic,19.64,0.0,0.00,Moonbag V2,2.19,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,49.566473988439306,588
165,Wiresv2,11.77,Mirakle,14.16,Nexus,18.26,Thicc,20.43,0.0,0.00,Formic,4.08,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,63.230571612074506,2918
166,ScribbleWarlock V2,1.15,Jaeger,14.50,Classic,17.86,CyberneticV2,7.80,0.0,0.00,KroxaV2,1.80,Kushium,20.41,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,51.541425818882466,803
167,RubbleV2,5.35,Gundam,5.57,Gundam,4.42,Cybernetic,19.64,0.0,0.00,Drone,6.76,Aqium,19.59,Fallen Angel,51.45,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,47.96082209377007,435
168,Rubble,5.39,Cyber,13.60,Orbital,7.89,Frost,16.35,0.0,0.00,Biker,4.13,Treenium,20.09,Angel,48.55,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,55.459216441875405,1392
169,City,5.46,Brawler Yukon,13.69,Cosmic,19.73,Military,19.19,Brawler Yukon Sword,13.30,Ser,9.22,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,65.23763648041104,3257
170,Rubble,5.39,Mirakle,14.16,Tron,13.62,Thicc,20.43,0.0,0.00,Spartan,20.90,Aqium,19.59,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,72.96082209377008,4123
171,TrippyHippy,5.37,Jaeger,14.50,Frost,8.21,Tango,7.76,0.0,0.00,Gundam,2.16,Hopium,19.73,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,47.575465639049455,391
172,Bar,5.46,Cyber,13.60,Tron,13.62,CyberneticV2,7.80,0.0,0.00,DonnieDarko,3.97,Kushium,20.41,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,52.13551701991008,884
173,Wiresv2,11.77,Ronin,14.70,Gundam,4.42,Gundam,8.79,Ronin Thanos,7.64,Titan,7.64,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,49.743095696852926,605
174,Bar,5.46,Gundam,5.57,Nexus,18.26,Gundam,8.79,0.0,0.00,Toonami,9.22,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,47.639691714836225,399
175,Barren,5.39,Ronin,14.70,Classic,17.86,Thicc,20.43,Ronin Blade,8.70,Biker,4.13,Treenium,20.09,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,67.26075786769428,3551
176,LabV2,5.86,Panther,2.01,Classic,17.86,Military,19.19,0.0,0.00,Primal,4.13,Kushium,20.41,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,52.84200385356455,999
177,RubbleV3,5.30,Cyber,13.60,Orbital,7.89,Cybernetic,19.64,0.0,0.00,Drone,6.76,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,52.18368657675016,889
178,RubbleV3,5.30,Mirakle,14.16,Frost,8.21,Military,19.19,0.0,0.00,Spartan,20.90,Treenium,20.09,Angel,48.55,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,66.6024405908799,3444
179,LabV5,0.99,Brawler Yukon,13.69,Classic,17.86,Frost,16.35,0.0,0.00,Drone,6.76,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,54.158638407193315,1163
180,Wires,11.84,Jaeger,14.50,Orbital,7.89,Cybernetic,19.64,0.0,0.00,Spartan,20.90,Treenium,20.09,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,70.93770070648682,3953
181,SOPESGAL,1.17,Ronin,14.70,Classic,17.86,Military,19.19,Ronin Blade,8.70,Kroxa,4.15,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.9203596660244,1643
182,Wiresv2,11.77,Ronin,14.70,Nexus,18.26,Frost,16.35,0.0,0.00,Ser,9.22,Avaxium,20.09,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,67.75850995504175,3619
183,Sunset,5.64,Brawler Yukon,13.69,OrbitalV2,4.85,Military,19.19,Brawler Yukon Sword,13.30,Titan,7.64,Treenium,20.09,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.60179833012202,2191
184,LabV2,5.86,Brawler Yukon,13.69,Tron,13.62,Military,19.19,Brawler Yukon Sword,13.30,Primal,4.13,Avaxium,20.09,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.01734104046243,3056
185,Barren,5.39,Panther,2.01,Nexus,18.26,Cybernetic,19.64,0.0,0.00,Moonbag V2,2.19,Kushium,20.41,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,54.65639049454079,1242
186,EnergyV2,5.48,Ronin,14.70,Cosmic,19.73,Tango,7.76,0.0,0.00,DonnieDarko,3.97,Hopium,19.73,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.016698779704555,1663
187,Wiresv2,11.77,Ekko,14.34,Classic,17.86,Cybernetic,19.64,0.0,0.00,Gundam,2.16,Hopium,19.73,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,67.35709698137444,3567
188,EnergyV2,5.48,Jaeger,14.50,Nexus,18.26,Frost,16.35,Jaeger Hammer,14.43,Biker,4.13,Treenium,20.09,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,65.86384071933205,3345
189,Alley,5.07,Ronin,14.70,Nexus,18.26,Gundam,8.79,Ronin Blade,8.70,Formic,4.08,Avaxium,20.09,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,55.92485549132948,1465
190,LabV2,5.86,Jaeger,14.50,Nexus,18.26,Cybernetic,19.64,Jaeger Hammer,14.43,Formic,4.08,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.9781631342325,2665
191,Barren,5.39,Jaeger,14.50,Orbital,7.89,Frost,16.35,0.0,0.00,Gundam,2.16,Treenium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.46820809248555,1072
192,Wiresv2,11.77,Jaeger,14.50,Nexus,18.26,Military,19.19,Jaeger Hammer,14.43,Ser,9.22,Treenium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,75.72254335260115,4262
193,Bar,5.46,Jaeger,14.50,Nexus,18.26,Frost,16.35,0.0,0.00,Drone,6.76,Aqium,19.59,Fallen Angel,51.45,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,65.30186255619782,3266
194,Wires,11.84,Ekko,14.34,Classic,17.86,Cybernetic,19.64,0.0,0.00,DonnieDarko,3.97,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,62.70070648683366,2821
195,LabV3,3.54,Jaeger,14.50,Classic,17.86,Military,19.19,0.0,0.00,Primal,4.13,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.470777135517025,1551
196,RubbleV2,5.35,Jaeger,14.50,Classic,17.86,Frost,16.35,0.0,0.00,Spartan,20.90,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,67.67822736030828,3611
197,TrippyHippy,5.37,Cyber,13.60,Nexus,18.26,Frost,16.35,0.0,0.00,Ser,9.22,Avaxium,20.09,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,65.49454078355812,3302
198,RubbleV2,5.35,Ronin,14.70,Cosmic,19.73,Military,19.19,0.0,0.00,Ser,9.22,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,62.6043673731535,2798
199,EnergyV2,5.48,Ekko,14.34,Nexus,18.26,Frost,16.35,0.0,0.00,Spartan,20.90,Aqium,19.59,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,74.165061014772,4195
200,Barren,5.39,Cyber,13.60,Nexus,18.26,Cybernetic,19.64,0.0,0.00,FoxtrotVariant,0.25,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,55.21836865767502,1357
201,RubbleV2,5.35,Ronin,14.70,Classic,17.86,Thicc,20.43,0.0,0.00,Spartan,20.90,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,70.95375722543352,3958
202,LabV3,3.54,Jaeger,14.50,Cosmic,19.73,Thicc,20.43,Jaeger Hammer,14.43,Biker,4.13,Avaxium,20.09,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,68.43288375080283,3705
203,Wiresv2,11.77,Stellar,5.37,Tron,13.62,Military,19.19,Stellar EnergyV2,0.50,Spartan,20.90,Kushium,20.41,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,71.66024405908799,4026
204,LabV2,5.86,Ekko,14.34,Classic,17.86,Gundam,8.79,0.0,0.00,Ser,9.22,Aqium,19.59,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,60.35645472061657,2358
205,Alley,5.07,Ronin,14.70,Orbital,7.89,Frost,16.35,0.0,0.00,Spartan,20.90,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,60.179833012202955,2319
206,LabV5,0.99,Mirakle,14.16,Frost,8.21,Thicc,20.43,Mirakle Blaster,4.46,Toonami,9.22,Avaxium,20.09,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.37700706486834,2159
207,Energy,5.30,Jaeger,14.50,Orbital,7.89,Thicc,20.43,0.0,0.00,Spartan,20.90,Treenium,20.09,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,69.7655748233783,3834
208,Energy,5.30,Stellar,5.37,Cosmic,19.73,Tango,7.76,0.0,0.00,DonnieDarkoV2,1.26,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,42.11624919717406,129
209,RubbleV2,5.35,Jaeger,14.50,Tron,13.62,CyberneticV2,7.80,0.0,0.00,Drone,6.76,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,48.7315350032113,508
210,SOPESGAL,1.17,Jaeger,14.50,Nexus,18.26,Thicc,20.43,0.0,0.00,DonnieDarko,3.97,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,55.84457289659602,1447
211,RubbleV3,5.30,Ronin,14.70,Cosmic,19.73,Gundam,8.79,0.0,0.00,Formic,4.08,Avaxium,20.09,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.333333333333336,1930
212,RubbleV2,5.35,Ronin,14.70,Tron,13.62,Frost,16.35,Ronin Thanos,7.64,Kroxa,4.15,Avaxium,20.09,Fallen Angel,51.45,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.89531149646756,2053
213,RubbleV3,5.30,Mirakle,14.16,Tron,13.62,Thicc,20.43,Mirakle Energy,4.10,Biker,4.13,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.278098908156714,1519
214,EnergyV2,5.48,Cyber,13.60,Cosmic,19.73,Gundam,8.79,0.0,0.00,Toonami,9.22,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,54.415542710340404,1206
215,City,5.46,Ronin,14.70,Tron,13.62,Cybernetic,19.64,Ronin Thanos,7.64,Toonami,9.22,Hopium,19.73,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,66.69877970456005,3464
216,Sunset,5.64,Stellar,5.37,Classic,17.86,Cybernetic,19.64,0.0,0.00,Foxtrot,3.18,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,51.332691072575464,775
217,Gengar x Zarda,0.95,Mirakle,14.16,Frost,8.21,Gundam,8.79,Mirakle Energy,4.10,Primal,4.13,Aqium,19.59,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,47.25433526011561,373
218,LabV3,3.54,Jaeger,14.50,Classic,17.86,Frost,16.35,0.0,0.00,Spartan,20.90,Treenium,20.09,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,69.78163134232499,3836
219,Sunset,5.64,Jaeger,14.50,Nexus,18.26,Frost,16.35,Jaeger Hammer,14.43,Spartan,20.90,Kushium,20.41,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,77.98651252408479,4347
220,Rubble,5.39,Ronin,14.70,Classic,17.86,CyberneticV2,7.80,0.0,0.00,Gundam,2.16,Hopium,19.73,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,51.557482337829164,806
221,TrippyHippy,5.37,Gundam,5.57,Nexus,18.26,Gundam,8.79,Gundam Energy,3.04,Spartan,20.90,Aqium,19.59,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,63.150289017341045,2904
222,City,5.46,Jaeger,14.50,Frost,8.21,Tango,7.76,0.0,0.00,Biker,4.13,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,42.822736030828516,153
223,TrippyHippy,5.37,Ronin,14.70,Classic,17.86,Thicc,20.43,0.0,0.00,Ser,9.22,Hopium,19.73,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,62.17084136159281,2704
224,Sunset,5.64,Ronin,14.70,Cosmic,19.73,Gundam,8.79,0.0,0.00,Spartan,20.90,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,63.631984585741804,2996
225,RubbleV2,5.35,Brawler Yukon,13.69,Gundam,4.42,Thicc,20.43,Brawler Yukon Sword,13.30,Ser,9.22,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,55.13808606294155,1343
226,Rubble,5.39,Ronin,14.70,Orbital,7.89,Frost,16.35,0.0,0.00,Spartan,20.90,Treenium,20.09,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,67.2286448298009,3548
227,Wires,11.84,Cyber,13.60,Nexus,18.26,Tango,7.76,0.0,0.00,Lord,2.91,Hopium,19.73,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,59.328837508028265,2146
228,City,5.46,Cyber,13.60,Tron,13.62,Cybernetic,19.64,0.0,0.00,Drone,6.76,Treenium,20.09,Angel,48.55,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,60.42068079640334,2370
229,Sunset,5.64,Cyber,13.60,Classic,17.86,Frost,16.35,0.0,0.00,Moonbag,2.66,Treenium,20.09,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,60.211946050096344,2324
230,Wiresv2,11.77,Ekko,14.34,Nexus,18.26,Cybernetic,19.64,0.0,0.00,Moonbag V2,2.19,Kushium,20.41,Angel,48.55,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,72.28644829800899,4063
231,Wiresv2,11.77,Brawler Yukon,13.69,OrbitalV2,4.85,Tango,7.76,Brawler Yukon Sword,13.30,Toonami,9.22,Treenium,20.09,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.95247270391779,1650
232,Barren,5.39,Ronin,14.70,Tron,13.62,Thicc,20.43,Ronin Blade,8.70,Spartan,20.90,Kushium,20.41,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,76.25240847784201,4288
233,Wiresv2,11.77,Ekko,14.34,Classic,17.86,Cybernetic,19.64,0.0,0.00,Spartan,20.90,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,74.13294797687861,4193
234,TrippyHippy,5.37,Jaeger,14.50,Classic,17.86,Cybernetic,19.64,0.0,0.00,Lord,2.91,Kushium,20.41,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,63.921001926782274,3042
235,City,5.46,Gundam,5.57,Tron,13.62,Military,19.19,0.0,0.00,Ser,9.22,Avaxium,20.09,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.65446371226718,2008
236,Wiresv2,11.77,Brawler Yukon,13.69,Tron,13.62,Gundam,8.79,0.0,0.00,Ser,9.22,Aqium,19.59,0.0,0.00,Void,9.71,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.996146435452786,1859
237,RubbleV3,5.30,Gundam,5.57,Cosmic,19.73,Thicc,20.43,0.0,0.00,Drone,6.76,Aqium,19.59,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,61.062941554271035,2495
238,Wires,11.84,Ekko,14.34,Nexus,18.26,Cybernetic,19.64,0.0,0.00,FormicV2,1.76,Kushium,20.41,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,67.72639691714836,3616
239,EnergyV2,5.48,Jaeger,14.50,Tron,13.62,Frost,16.35,Jaeger Hammer,14.43,Drone,6.76,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.61078998073218,1782
240,Wires,11.84,Jaeger,14.50,Nexus,18.26,Frost,16.35,0.0,0.00,Spartan,20.90,Treenium,20.09,Fallen Angel,51.45,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,83.1888246628131,4437
241,TrippyHippy,5.37,Brawler Yukon,13.69,Gundam,4.42,Military,19.19,0.0,0.00,Spartan,20.90,Aqium,19.59,0.0,0.00,Telekinetic,17.07,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,65.17341040462428,3250
242,Barren,5.39,Mirakle,14.16,Orbital,7.89,Cybernetic,19.64,0.0,0.00,Foxtrot,3.18,Aqium,19.59,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,49.743095696852926,606
243,Rubble,5.39,Jaeger,14.50,Frost,8.21,Tango,7.76,Jaeger Hammer,14.43,Spartan,20.90,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.996146435452786,1860
244,RubbleV2,5.35,Brawler Yukon,13.69,Gundam,4.42,Military,19.19,0.0,0.00,Titan,7.64,Aqium,19.59,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.06936416184971,1491
245,Wiresv2,11.77,Ronin,14.70,OrbitalV2,4.85,Military,19.19,0.0,0.00,Titan,7.64,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,55.71612074502248,1426
246,Alley,5.07,Ekko,14.34,Frost,8.21,Thicc,20.43,0.0,0.00,Titan,7.64,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.96596017983302,1139
247,RubbleV2,5.35,Mirakle,14.16,Tron,13.62,Military,19.19,0.0,0.00,Spartan,20.90,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,66.66666666666666,3457
248,TrippyHippy,5.37,Ronin,14.70,Cosmic,19.73,Military,19.19,Ronin Blade,8.70,Spartan,20.90,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,73.16955684007708,4136
249,Wires,11.84,Cyber,13.60,OrbitalV2,4.85,Frost,16.35,0.0,0.00,Spartan,20.90,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,62.3956326268465,2752
250,City,5.46,Ronin,14.70,OrbitalV2,4.85,Military,19.19,0.0,0.00,NerdHerder,1.62,Treenium,20.09,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,53.403982016698784,1065
251,Wiresv2,11.77,Brawler Yukon,13.69,Nexus,18.26,Cybernetic,19.64,0.0,0.00,Spartan,20.90,Kushium,20.41,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,80.84457289659602,4414
252,Rubble,5.39,Jaeger,14.50,Classic,17.86,Thicc,20.43,Jaeger Hammer,14.43,Titan,7.64,Avaxium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.45086705202311,3135
253,Sunset,5.64,Ekko,14.34,Gundam,4.42,Gundam,8.79,0.0,0.00,Formic,4.08,Aqium,19.59,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,46.96531791907515,345
254,Sunset,5.64,Mirakle,14.16,Orbital,7.89,CyberneticV2,7.80,0.0,0.00,DonnieDarkoV2,1.26,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,40.703275529865124,99
255,Barren,5.39,Mirakle,14.16,Nexus,18.26,Cybernetic,19.64,0.0,0.00,Moonbag,2.66,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,57.113037893384714,1683
256,TrippyHippy,5.37,Cyber,13.60,Nexus,18.26,Thicc,20.43,0.0,0.00,Formic,4.08,Aqium,19.59,0.0,0.00,Astral,18.09,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.22607578676943,3101
257,Bar,5.46,Ekko,14.34,Nexus,18.26,Cybernetic,19.64,0.0,0.00,Gundam,2.16,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,56.936416184971094,1647
258,Wires,11.84,Cyber,13.60,Nexus,18.26,CyberneticV2,7.80,0.0,0.00,Ser,9.22,Hopium,19.73,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,63.76043673731535,3017
259,Wires,11.84,Cyber,13.60,Cosmic,19.73,Gundam,8.79,0.0,0.00,Spartan,20.90,Aqium,19.59,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,73.7315350032113,4169
260,Wiresv2,11.77,Cyber,13.60,Classic,17.86,Military,19.19,0.0,0.00,Gundam,2.16,Treenium,20.09,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,60.292228644829805,2347
261,Energy,5.30,Jaeger,14.50,Classic,17.86,Cybernetic,19.64,0.0,0.00,DonnieDarko,3.97,Aqium,19.59,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,64.14579319203597,3083
262,City,5.46,Mirakle,14.16,Cosmic,19.73,Gundam,8.79,Mirakle EnergyV2,3.54,Formic,4.08,Avaxium,20.09,0.0,0.00,Supercharged,17.76,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,58.49389852280026,1969
263,Rubble,5.39,Molten,2.01,Nexus,18.26,Tango,7.76,0.0,0.00,KroxaV2,1.80,Hopium,19.73,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,45.600513808606294,253
264,Wires,11.84,Brawler Yukon,13.69,Classic,17.86,Gundam,8.79,0.0,0.00,Spartan,20.90,Avaxium,20.09,0.0,0.00,Prowess,18.82,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,72.91265253692998,4118
265,Energy,5.30,Stellar,5.37,NexusV2,3.22,Military,19.19,0.0,0.00,Toonami,9.22,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,44.653179190751445,213
266,Alley,5.07,Mirakle,14.16,Classic,17.86,Frost,16.35,0.0,0.00,Moonbag V2,2.19,Kushium,20.41,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,54.14258188824663,1162
267,Wiresv2,11.77,Mirakle,14.16,Cosmic,19.73,Thicc,20.43,Mirakle EnergyV3,1.56,Spartan,20.90,Avaxium,20.09,0.0,0.00,Overdrive,18.55,0.0,0.00,0.0,0.00,0.0,0.00,-1,-1,83.07642903018626,4436
